wd,dr2name,source_id,teffh,loggh,g_gaia_mag,pwd,ra,dec
WDJ093953.38-350110.01,Gaia DR2 5436884269762330752,5436884269762330752,15461.88,7.870963,20.20214,0.99404,144.972342478382,-35.0193783797352
WDJ093205.75-353800.33,Gaia DR2 5437168252998999808,5437168252998999808,22170.66,8.198419,20.10921,0.997925,143.023939473711,-35.6334093899083
WDJ092946.36-351635.96,Gaia DR2 5437240928140429696,5437240928140429696,6237.635,7.694623,20.45433,0.86228,142.443168110769,-35.2767088006984
WDJ092552.79-355216.58,Gaia DR2 5437281472633105664,5437281472633105664,9476.759,8.23957,20.3476,0.986735,141.469763423455,-35.8713312124704
WDJ092715.07-352627.81,Gaia DR2 5437411558606812288,5437411558606812288,26515.91,7.850053,20.23711,0.964494,141.812760767007,-35.4410297102018
WDJ093529.79-345635.35,Gaia DR2 5437583627878353920,5437583627878353920,14476.64,7.548158,20.21319,0.980195,143.874151995615,-34.9432032415421
WDJ093619.20-335953.19,Gaia DR2 5437786109814274688,5437786109814274688,19012.23,8.426334,20.16042,0.997286,144.079927702272,-33.9980725985275
WDJ093711.66-335942.77,Gaia DR2 5437789069048763392,5437789069048763392,16393.78,8.621381,20.02992,0.998637,144.298499610177,-33.9951512761906
WDJ092944.52-343036.40,Gaia DR2 5437886096652883456,5437886096652883456,14495.9,7.33811,20.06446,0.965811,142.435502829289,-34.5101657477131
WDJ092920.20-341820.17,Gaia DR2 5437893552716763008,5437893552716763008,22822.89,7.934456,20.33836,0.972178,142.334101668972,-34.3055967896174
WDJ093143.26-335543.50,Gaia DR2 5437931210991137536,5437931210991137536,21289.27,8.354668,20.3212,0.997624,142.93020845723,-33.928766200862
WDJ113132.94-450355.04,Gaia DR2 5375828423431737472,5375828423431737472,13919.97,8.344697,20.18948,0.996483,172.887205450243,-45.0652844776517
WDJ112427.93-443524.13,Gaia DR2 5376019635377534336,5376019635377534336,6290.457,8.223595,20.43577,0.988183,171.11672102466,-44.5899799200383
WDJ112624.22-441756.45,Gaia DR2 5376109181148347008,5376109181148347008,18760.99,8.274793,20.06944,0.99747,171.60080247491,-44.2989948293233
WDJ112620.46-434936.49,Gaia DR2 5376145598176432256,5376145598176432256,18169.53,8.050568,20.1562,0.997941,171.585263073087,-43.8268465715735
WDJ112138.01-452237.55,Gaia DR2 5376333923901435264,5376333923901435264,10738.62,7.736711,20.16035,0.976635,170.408285893171,-45.3770710507309
WDJ112344.98-445025.39,Gaia DR2 5376737547747638272,5376737547747638272,12088.75,7.259411,20.14683,0.967365,170.937225504485,-44.8403362763322
WDJ115511.34-471828.50,Gaia DR2 5377394883904567296,5377394883904567296,15447.27,8.05635,20.00765,0.998531,178.797253592774,-47.3079407333846
WDJ115439.96-465737.42,Gaia DR2 5377424712453808128,5377424712453808128,23193.42,7.921267,20.4195,0.96085,178.666446510054,-46.96039073684
WDJ115141.54-445310.57,Gaia DR2 5378202479492347776,5378202479492347776,11891.3,8.037288,20.18967,0.994235,177.922957960134,-44.8862856336098
WDJ113701.57-450815.20,Gaia DR2 5378794394700748160,5378794394700748160,21981.8,7.459354,20.06137,0.956997,174.256525161076,-45.1375789037388
WDJ113746.29-444402.21,Gaia DR2 5378817347008869504,5378817347008869504,11458.51,8.933082,20.51395,0.996064,174.442992892881,-44.7339697485812
WDJ113730.32-421508.04,Gaia DR2 5379514226926720128,5379514226926720128,10914.28,8.223101,20.50322,0.983528,174.376338773396,-42.2522625285878
WDJ113807.46-415927.41,Gaia DR2 5379547590230796160,5379547590230796160,7586.654,9.435889,20.79575,0.871814,174.53120525926,-41.9911745541464
WDJ115310.86-425527.57,Gaia DR2 5379987841559754368,5379987841559754368,18841.25,8.449491,20.24734,0.997025,178.295192841923,-42.9243096935
WDJ115819.50-425544.18,Gaia DR2 5380139539808629504,5380139539808629504,15894.08,9.216499,20.58958,0.996752,179.581101074204,-42.9289373732236
WDJ115917.82-423823.18,Gaia DR2 5380158712539063040,5380158712539063040,14725.86,8.448243,20.09999,0.998639,179.824097693436,-42.6397329084398
WDJ115712.21-420808.21,Gaia DR2 5380277562874466176,5380277562874466176,21886.24,8.157153,20.15517,0.989414,179.300742324455,-42.1355985394947
WDJ114408.59-421113.38,Gaia DR2 5380802034217707648,5380802034217707648,8476.231,8.150807,20.35854,0.995718,176.035938708155,-42.1870969464703
WDJ115215.60-394908.40,Gaia DR2 5381500288523844864,5381500288523844864,19340.47,8.617501,20.19503,0.998002,178.064943845153,-39.819025404598
WDJ114633.48-400612.23,Gaia DR2 5381581377504615168,5381581377504615168,15782.32,8.128384,20.49295,0.988543,176.639427796136,-40.1033935346777
WDJ114407.11-401311.80,Gaia DR2 5381611584011684352,5381611584011684352,18146.03,8.266196,20.50366,0.912974,176.029620540729,-40.2199928636165
WDJ113253.72-433902.57,Gaia DR2 5382017303802559104,5382017303802559104,6480.005,8.196479,20.50516,0.991968,173.223953513744,-43.6508154923346
WDJ113616.73-423656.08,Gaia DR2 5382413536012095488,5382413536012095488,11063.48,7.481858,20.07754,0.977944,174.069534732622,-42.6154515023171
WDJ113441.68-422100.78,Gaia DR2 5382432300721009152,5382432300721009152,18615.58,7.504897,20.06161,0.983746,173.673600922363,-42.350211692851
WDJ113359.94-424659.05,Gaia DR2 5382438068863461376,5382438068863461376,12537.38,7.517836,20.55898,0.970393,173.499757219717,-42.7831291154683
WDJ113345.51-412140.93,Gaia DR2 5382634606567931904,5382634606567931904,17991.19,8.60796,20.2115,0.998745,173.439635397842,-41.3613996542856
WDJ112247.22-411816.84,Gaia DR2 5383198832126484352,5383198832126484352,18983.78,8.465708,20.05566,0.998799,170.696627152622,-41.3046273271585
WDJ112805.13-404656.27,Gaia DR2 5383555962949081216,5383555962949081216,17966.29,7.97802,20.29933,0.989624,172.021255966367,-40.7822809603309
WDJ112427.54-403858.85,Gaia DR2 5383783355697619840,5383783355697619840,10670.8,8.832171,20.20783,0.995921,171.114323724467,-40.649628210029
WDJ112643.67-391920.84,Gaia DR2 5383973571209908096,5383973571209908096,23725.92,8.344045,20.21499,0.99735,171.681835262383,-39.3224366593913
WDJ113652.32-413548.20,Gaia DR2 5384059230036835712,5384059230036835712,15870.51,8.42456,20.14724,0.99893,174.217815751835,-41.5966901366721
WDJ114007.66-395802.74,Gaia DR2 5384307341709350272,5384307341709350272,19498.36,8.875764,20.28181,0.998755,175.031801613663,-39.9674150487904
WDJ113806.58-395945.36,Gaia DR2 5384484637957542528,5384484637957542528,15212.53,7.883651,20.24273,0.993782,174.52734570845,-39.9959388090133
WDJ113936.64-392013.14,Gaia DR2 5384527793789887104,5384527793789887104,29153.05,9.00275,20.23117,0.998618,174.902609778044,-39.3369689436449
WDJ113837.33-391629.38,Gaia DR2 5384542362319054208,5384542362319054208,10324.55,7.776796,20.27146,0.997458,174.655507550111,-39.2748620624521
WDJ114305.99-385821.91,Gaia DR2 5384749517182420736,5384749517182420736,9086.415,7.37288,20.10844,0.992994,175.774879408826,-38.9727676805533
WDJ114516.25-381611.96,Gaia DR2 5384886822991728512,5384886822991728512,21111.87,8.786265,20.13545,0.99868,176.317655023088,-38.2700150188481
WDJ114044.14-383107.28,Gaia DR2 5385005978269653120,5385005978269653120,17056.71,7.891342,20.46103,0.978523,175.183798445914,-38.5186807547938
WDJ113054.79-390120.71,Gaia DR2 5385308584485332864,5385308584485332864,15228.74,8.85857,20.29956,0.997877,172.7283230641,-39.0225152064668
WDJ113315.88-384849.15,Gaia DR2 5385397370047490944,5385397370047490944,13186.22,8.440986,20.15228,0.998455,173.316078239848,-38.8137028612673
WDJ113342.82-383411.68,Gaia DR2 5385407235587849216,5385407235587849216,10422.17,7.57381,20.11551,0.976943,173.428259945319,-38.5699463326099
WDJ113525.66-382814.49,Gaia DR2 5385434375487611648,5385434375487611648,18565.13,8.645651,20.36423,0.998553,173.85684779516,-38.4706814638161
WDJ114022.80-371256.37,Gaia DR2 5385917782644864128,5385917782644864128,21801.72,7.820951,20.5696,0.945369,175.095056013774,-37.2156984515482
WDJ114115.49-371258.54,Gaia DR2 5385938261048930048,5385938261048930048,18050.66,7.308326,20.06836,0.938471,175.314546052474,-37.2162800389267
WDJ110433.06-461708.42,Gaia DR2 5386549211558421760,5386549211558421760,24198.36,8.47818,20.25961,0.995355,166.137583193091,-46.2857306245834
WDJ111141.33-451740.20,Gaia DR2 5387044747704976896,5387044747704976896,11252.79,8.370423,20.43012,0.993514,167.922059062604,-45.2944972034311
WDJ110922.57-444633.92,Gaia DR2 5387076362960452736,5387076362960452736,18185.82,8.453139,20.12678,0.998546,167.343980262595,-44.7760592496459
WDJ110527.08-443833.84,Gaia DR2 5387303923210308352,5387303923210308352,7379.899,7.386361,20.14343,0.770679,166.362653135839,-44.6426613766871
WDJ105805.66-461412.47,Gaia DR2 5387442392956208768,5387442392956208768,22472.98,8.096245,20.2932,0.992174,164.523514186873,-46.2367745009911
WDJ105844.74-454904.70,Gaia DR2 5387477680407851904,5387477680407851904,10993.88,7.994717,20.04026,0.99478,164.686415288556,-45.8180018373423
WDJ105308.89-442833.49,Gaia DR2 5387881854009937024,5387881854009937024,20017.54,7.441648,20.00197,0.974408,163.286835482909,-44.4759305222233
WDJ111100.04-415540.88,Gaia DR2 5389338848654192256,5389338848654192256,18544.01,7.167446,20.28527,0.899168,167.750090621699,-41.9279780068979
WDJ094428.86-350753.03,Gaia DR2 5438128848205309056,5438128848205309056,10502.36,7.115768,20.22682,0.960152,146.120177996138,-35.1313879570123
WDJ094343.20-342801.86,Gaia DR2 5438414996106988160,5438414996106988160,22710.07,7.660595,20.00464,0.982107,145.930064217022,-34.4672405786475
WDJ095129.34-331702.35,Gaia DR2 5438774021012942592,5438774021012942592,12489.86,7.866609,20.35711,0.990118,147.872157261753,-33.2839573165554
WDJ095331.54-332436.06,Gaia DR2 5438801169501939456,5438801169501939456,26975.26,8.588813,20.1064,0.997609,148.381347070195,-33.409986812408
WDJ095414.18-324237.16,Gaia DR2 5438860474408875904,5438860474408875904,18110.77,8.035879,20.45819,0.974875,148.559035905716,-32.710298645983
WDJ095237.34-325727.49,Gaia DR2 5438873805988066944,5438873805988066944,19740.94,8.293829,20.3539,0.994776,148.155618149644,-32.9576645616291
WDJ094521.23-324835.86,Gaia DR2 5439033849355143168,5439033849355143168,19788.7,7.522239,20.19142,0.934796,146.338379697388,-32.8099215896248
WDJ094118.98-330539.95,Gaia DR2 5439388476213847936,5439388476213847936,16777.04,7.55089,20.01279,0.988633,145.329110434388,-33.0944173787327
WDJ093710.39-325354.04,Gaia DR2 5439557938442796544,5439557938442796544,11749.09,8.047646,20.32647,0.994247,144.293193752487,-32.8983334124817
WDJ094326.53-312421.37,Gaia DR2 5440122438879750144,5440122438879750144,13086.52,7.825452,20.29687,0.986633,145.860438761191,-31.4059633906469
WDJ103235.23-395924.43,Gaia DR2 5440600863880132224,5440600863880132224,18091.75,8.265478,20.12588,0.996775,158.146838753555,-39.9900787350241
WDJ102940.58-400348.61,Gaia DR2 5440775407053397376,5440775407053397376,13521.93,8.531884,20.14927,0.998398,157.419192331998,-40.0635653947057
WDJ103018.27-395343.40,Gaia DR2 5440784070003842560,5440784070003842560,11287.9,8.308538,20.52586,0.997772,157.576040132139,-39.8953399465849
WDJ103845.73-390330.80,Gaia DR2 5441066507052171648,5441066507052171648,11542.39,7.72154,20.42212,0.992733,159.69048145179,-39.0585297143329
WDJ103357.71-384550.77,Gaia DR2 5441236038001449600,5441236038001449600,11452.47,8.567458,20.56419,0.996186,158.490375645517,-38.7640661029491
WDJ102929.92-384325.18,Gaia DR2 5441661510345273088,5441661510345273088,15875.15,8.482178,20.06894,0.998986,157.374515123654,-38.7236027067997
WDJ102739.09-381157.27,Gaia DR2 5441737415303671680,5441737415303671680,19892.74,9.093886,20.4277,0.997685,156.912781333193,-38.1992448747355
WDJ102936.61-381207.69,Gaia DR2 5442062110536327168,5442062110536327168,19714.95,8.29168,20.48164,0.995773,157.402508228651,-38.2021477878902
WDJ104415.95-370841.34,Gaia DR2 5442799612254671488,5442799612254671488,10497.2,8.184417,20.06575,0.997274,161.066412004905,-37.1448040014966
WDJ104707.06-370248.93,Gaia DR2 5443164096064021760,5443164096064021760,13155.2,7.71785,20.21004,0.991898,161.779300978145,-37.0468785982785
WDJ104712.40-351042.92,Gaia DR2 5443614208636185984,5443614208636185984,5777.324,8.172269,20.33383,0.988861,161.801744679932,-35.1787632974516
WDJ103735.63-355000.17,Gaia DR2 5443940419992211072,5443940419992211072,20945.39,8.36596,20.29074,0.996165,159.39843241242,-35.8334043953182
WDJ103439.86-343837.36,Gaia DR2 5444275942838467328,5444275942838467328,25088.87,8.377695,20.20106,0.994948,158.666096707476,-34.6437369054491
WDJ104200.46-351516.99,Gaia DR2 5444304839377209344,5444304839377209344,11768.5,8.006892,20.31445,0.988939,160.501953092791,-35.2546679445294
WDJ104148.15-345738.45,Gaia DR2 5444346826977988096,5444346826977988096,14613.94,8.068623,20.4356,0.987978,160.450588692673,-34.9606871147783
WDJ104209.59-342151.84,Gaia DR2 5444506496683065856,5444506496683065856,5486.326,8.258728,20.07075,0.985378,160.539504749748,-34.3646745425703
WDJ103906.53-335726.64,Gaia DR2 5444686095035331584,5444686095035331584,7972.536,8.01789,20.16521,0.978132,159.7769883035,-33.9573752710598
WDJ101606.49-375317.32,Gaia DR2 5444945927674171904,5444945927674171904,22090.51,8.662433,20.06093,0.999012,154.026923500922,-37.8880925682685
WDJ101616.99-373424.91,Gaia DR2 5445147035220861952,5445147035220861952,11562.93,8.033851,20.1912,0.97265,154.070748245823,-37.5736351088346
WDJ101552.68-363802.08,Gaia DR2 5445267496168787712,5445267496168787712,16572.18,8.616311,20.00664,0.998868,153.969450643692,-36.6339427880884
WDJ101931.92-365045.16,Gaia DR2 5445284749052662144,5445284749052662144,5359.877,7.666288,20.13566,0.978316,154.882425360161,-36.8455755463545
WDJ102357.10-365628.54,Gaia DR2 5445421221636610688,5445421221636610688,18039.63,8.616081,20.38058,0.998886,155.987918534729,-36.9412790984126
WDJ102539.85-364058.07,Gaia DR2 5445451634303824256,5445451634303824256,21447.19,7.907631,20.59779,0.840588,156.415929422857,-36.6827574285221
WDJ102115.23-360234.12,Gaia DR2 5445717063279536768,5445717063279536768,28742.1,8.049984,20.10116,0.975132,155.313407776235,-36.0428247076621
WDJ101227.53-364727.25,Gaia DR2 5445999083718538112,5445999083718538112,10760.38,7.280967,20.22568,0.958572,153.114639478197,-36.7908763511373
WDJ101408.72-345055.63,Gaia DR2 5446466105576531200,5446466105576531200,14427.78,8.213111,20.01215,0.998778,153.536272703839,-34.8487708526617
WDJ101832.54-353027.91,Gaia DR2 5446546056391476224,5446546056391476224,11072.98,8.594174,20.27816,0.995039,154.635510272818,-35.5077186539638
WDJ102101.66-344139.28,Gaia DR2 5446699786156963072,5446699786156963072,11154.41,7.167369,20.26941,0.949678,155.256914571256,-34.6942185663401
WDJ102056.66-340900.69,Gaia DR2 5446768123381757696,5446768123381757696,8547.088,7.725606,20.21357,0.948468,155.236027916699,-34.1501803900753
WDJ101451.43-335310.38,Gaia DR2 5446950298713625216,5446950298713625216,9868.488,8.177245,20.27108,0.992379,153.714162307683,-33.8861621864024
WDJ101900.79-332411.87,Gaia DR2 5447069355207122048,5447069355207122048,14330.4,7.717735,20.16181,0.989017,154.753242275064,-33.4033109329158
WDJ103237.23-343006.84,Gaia DR2 5447272283821622528,5447272283821622528,10001.56,8.203237,20.10162,0.992895,158.154975588912,-34.50183985142
WDJ103312.52-341305.21,Gaia DR2 5447302559046882176,5447302559046882176,8065.448,8.384337,20.18341,0.99289,158.302049160213,-34.2181078924955
WDJ103757.64-330113.86,Gaia DR2 5447838566670361856,5447838566670361856,10967.62,7.759353,20.21084,0.977475,159.490033660536,-33.0205139190253
WDJ103504.00-315445.82,Gaia DR2 5448200275930537088,5448200275930537088,14907.76,8.121936,20.04017,0.998574,158.766641245244,-31.9127240294985
WDJ102512.17-331414.90,Gaia DR2 5448344861710196480,5448344861710196480,20531.01,8.46725,20.09552,0.997619,156.300668129022,-33.2374607032271
WDJ102646.73-330611.67,Gaia DR2 5448392136415952128,5448392136415952128,12081.9,7.483973,20.12676,0.971075,156.694586601728,-33.1031607673454
WDJ102834.82-324126.83,Gaia DR2 5448433612917151872,5448433612917151872,12748.57,8.327065,20.02505,0.998461,157.145088954241,-32.6907003811222
WDJ102400.81-323246.41,Gaia DR2 5448658428685022592,5448658428685022592,12197.53,7.671044,20.0219,0.977993,156.003250832409,-32.5462096532093
WDJ103043.32-323639.42,Gaia DR2 5448801399554656768,5448801399554656768,19834.46,8.635976,20.22141,0.99875,157.680410547275,-32.610853804005
WDJ102916.74-323114.54,Gaia DR2 5448811840618701824,5448811840618701824,10807.92,7.144761,20.23467,0.894362,157.319690970936,-32.5206857733619
WDJ103420.16-312624.21,Gaia DR2 5448976904801712000,5448976904801712000,12874.13,8.077897,20.33849,0.995308,158.584011603264,-31.4400963513317
WDJ110829.04-414715.06,Gaia DR2 5389450792679436416,5389450792679436416,19600.4,8.679966,20.27961,0.998339,167.120973006731,-41.7875662628146
WDJ110831.34-411421.38,Gaia DR2 5389615268450668672,5389615268450668672,29549.4,8.688615,20.55022,0.990562,167.130499942692,-41.2393123709114
WDJ105545.14-412804.10,Gaia DR2 5390083213729370112,5390083213729370112,8252.58,7.112772,20.02989,0.833269,163.937974621893,-41.4677159289934
WDJ105657.39-405851.01,Gaia DR2 5390190553551067520,5390190553551067520,17561.62,8.497492,20.14291,0.998766,164.238968692588,-40.9808352452283
WDJ105857.00-404241.27,Gaia DR2 5390220279022080128,5390220279022080128,15872.37,8.891157,20.03859,0.998099,164.737372273357,-40.7114657597432
WDJ110123.78-393355.79,Gaia DR2 5390757351795154560,5390757351795154560,10315.35,7.900549,20.0755,0.98799,165.349016217413,-39.565537637247
WDJ110420.72-385412.98,Gaia DR2 5390790989978355072,5390790989978355072,6763.86,7.78721,20.39755,0.995186,166.086223144684,-38.9035653095256
WDJ104444.72-435501.65,Gaia DR2 5390933140511138304,5390933140511138304,26886.43,8.456533,20.02438,0.996939,161.186286126943,-43.9170778262038
WDJ103926.19-431127.94,Gaia DR2 5391192311724817280,5391192311724817280,10890.07,8.580021,20.19261,0.996909,159.859074851083,-43.1911064988946
WDJ104228.35-420732.96,Gaia DR2 5391353149659218816,5391353149659218816,17501.37,8.264351,20.23491,0.998807,160.617940578875,-42.1258098178992
WDJ103842.96-431705.75,Gaia DR2 5391935654599454848,5391935654599454848,15852.19,6.72596,20.07588,0.830739,159.678944133775,-43.2848909586851
WDJ103618.48-422143.59,Gaia DR2 5392046357379609472,5392046357379609472,23545.11,8.459107,20.07346,0.998041,159.076917804226,-42.3621152346559
WDJ103244.20-412931.58,Gaia DR2 5392329623357875584,5392329623357875584,9455.467,7.006714,20.28368,0.941891,158.184120959886,-41.4921065826557
WDJ103526.32-404028.66,Gaia DR2 5392470631429836544,5392470631429836544,9907.08,8.188736,20.20917,0.995415,158.859617749764,-40.6746661210235
WDJ103617.81-402600.63,Gaia DR2 5392479981573036032,5392479981573036032,10966.13,7.587175,20.38965,0.962902,159.07418883413,-40.4335392059398
WDJ103519.41-404211.87,Gaia DR2 5392482249319579904,5392482249319579904,16466.52,8.566601,20.22552,0.998828,158.830745674493,-40.7032611983747
WDJ105619.51-403710.93,Gaia DR2 5393213561990229248,5393213561990229248,19059.8,8.377599,20.07547,0.99896,164.081148965814,-40.6196648807863
WDJ104826.41-401458.69,Gaia DR2 5393426764163808896,5393426764163808896,4190.509,7.817968,20.1505,0.92114,162.109905688251,-40.248917523978
WDJ104744.64-400802.36,Gaia DR2 5393437239589761792,5393437239589761792,9502.103,8.342653,20.30317,0.993545,161.935908078947,-40.1339655340125
WDJ105555.03-391400.16,Gaia DR2 5393908174162805888,5393908174162805888,9393.226,7.66984,20.43251,0.917213,163.979131333407,-39.233478676908
WDJ105615.98-380153.49,Gaia DR2 5394134364321457920,5394134364321457920,18535.61,8.751912,20.19878,0.99888,164.066535342079,-38.0315241642778
WDJ104813.47-393651.99,Gaia DR2 5394228303844684672,5394228303844684672,18853.11,8.793608,20.46101,0.783824,162.056107450412,-39.6144550855458
WDJ104420.29-390554.69,Gaia DR2 5394481505053209088,5394481505053209088,9087.689,8.068497,20.30006,0.989832,161.08448038906,-39.0985722261077
WDJ104153.16-384646.30,Gaia DR2 5394557160901686016,5394557160901686016,22575.01,9.22496,20.05455,0.998335,160.471511703374,-38.779550789461
WDJ104124.29-384024.65,Gaia DR2 5394561803759920128,5394561803759920128,23444.93,8.548697,20.03024,0.998666,160.351165010899,-38.6734651103085
WDJ104803.52-374328.30,Gaia DR2 5394675495839393152,5394675495839393152,24458.51,8.621508,20.16646,0.998388,162.014605113581,-37.7244988155541
WDJ105007.02-380203.56,Gaia DR2 5394838738956735360,5394838738956735360,26956.24,7.769839,20.17085,0.945561,162.529177485685,-38.0343032163296
WDJ105425.86-370414.80,Gaia DR2 5394977414861926784,5394977414861926784,16685.73,8.072751,20.05307,0.998849,163.607680739758,-37.0707237553762
WDJ111419.87-391335.23,Gaia DR2 5395857745717728000,5395857745717728000,12111.87,7.745315,20.03333,0.995355,168.582721881224,-39.2265198468641
WDJ112057.27-400545.31,Gaia DR2 5395877609942286464,5395877609942286464,17418.28,8.883407,20.09383,0.998119,170.238514811895,-40.0959354746217
WDJ112124.67-381524.60,Gaia DR2 5396313050906191232,5396313050906191232,15630.28,7.890827,20.17585,0.996187,170.352530020512,-38.2567617529412
WDJ110803.34-392527.51,Gaia DR2 5396535147960228096,5396535147960228096,14314.76,8.214204,20.11757,0.997504,167.013834264624,-39.4243551868037
WDJ111652.04-375834.54,Gaia DR2 5397049719401261312,5397049719401261312,10382.53,8.59626,20.31194,0.996557,169.216665843701,-37.9762220922237
WDJ111405.43-373235.63,Gaia DR2 5397129605793414784,5397129605793414784,22207.08,7.301884,20.14373,0.888681,168.522595299102,-37.5432491344569
WDJ111507.08-370441.86,Gaia DR2 5397424279205071360,5397424279205071360,11847.27,7.530985,20.22637,0.971925,168.779425075177,-37.0782803848764
WDJ112427.58-375039.53,Gaia DR2 5397656443661119488,5397656443661119488,18043.25,8.569259,20.11344,0.99892,171.114810845468,-37.8443214522962
WDJ112631.01-371509.96,Gaia DR2 5397703482144897536,5397703482144897536,14409.06,7.672041,20.08824,0.985743,171.629187745058,-37.2527337669239
WDJ113000.70-370911.21,Gaia DR2 5397761206504566400,5397761206504566400,12626.81,7.979011,20.34915,0.993863,172.502777581357,-37.1531259298466
WDJ112822.28-364044.39,Gaia DR2 5397836316891978496,5397836316891978496,7228.382,8.251253,20.48943,0.988407,172.092870810235,-36.6791452607648
WDJ112500.12-363037.58,Gaia DR2 5398064298051867264,5398064298051867264,6547.771,8.323025,20.57402,0.959108,171.249885439726,-36.5103073785118
WDJ112127.69-361250.29,Gaia DR2 5398757604556222720,5398757604556222720,15514.33,8.29049,20.3536,0.997286,170.36527791053,-36.2139641984498
WDJ112356.64-352725.52,Gaia DR2 5398940364005547648,5398940364005547648,16003.6,8.356418,20.19463,0.998813,170.985898960301,-35.4569762761541
WDJ111651.62-353900.88,Gaia DR2 5399056877878512000,5399056877878512000,11893.85,7.516355,20.15307,0.985997,169.215043074899,-35.6502627189061
WDJ112201.84-350537.46,Gaia DR2 5399154150296943360,5399154150296943360,11435.89,7.744973,20.29083,0.994216,170.507539017408,-35.0937345791586
WDJ112537.26-352218.48,Gaia DR2 5399272382157077760,5399272382157077760,21130.77,8.216514,20.58583,0.98236,171.405169590382,-35.3717886802813
WDJ112440.72-345247.17,Gaia DR2 5399350962878937344,5399350962878937344,22330.78,7.965369,20.18861,0.956204,171.169649120416,-34.8797898071148
WDJ112901.89-342850.45,Gaia DR2 5399421847021200768,5399421847021200768,20370.7,8.837769,20.28321,0.998639,172.257808198566,-34.4807047367486
WDJ110636.17-371624.63,Gaia DR2 5399990569408615424,5399990569408615424,13951.25,8.024669,20.21148,0.997724,166.650488358621,-37.2734359984161
WDJ110547.56-365414.87,Gaia DR2 5400081077255320832,5400081077255320832,9720.32,8.589388,20.49784,0.99599,166.447994300701,-36.9040661590391
WDJ110128.99-374428.73,Gaia DR2 5400100280053283328,5400100280053283328,4906.323,8.495345,20.26495,0.898459,165.370316238121,-37.740891594309
WDJ111104.35-362919.92,Gaia DR2 5400427354698089600,5400427354698089600,13928.45,8.284158,20.3002,0.998366,167.768075140261,-36.4888470290308
WDJ111217.41-353829.11,Gaia DR2 5400625369871788544,5400625369871788544,9868.6,7.374802,20.22584,0.95331,168.072395262076,-35.6413095882359
WDJ003645.88-304821.14,Gaia DR2 2317381868351820288,2317381868351820288,9994.356,7.874959,20.02691,0.993519,9.19131977065101,-30.8058287450793
WDJ003919.29-310300.23,Gaia DR2 2317685440935470080,2317685440935470080,8711.481,8.542998,20.23569,0.995763,9.83041418786583,-31.0499970142581
WDJ003939.03-304700.90,Gaia DR2 2317698630779669632,2317698630779669632,12658.25,7.74365,20.09705,0.985594,9.91259162778587,-30.7836544932107
WDJ003720.23-302538.85,Gaia DR2 2317956157018917760,2317956157018917760,18270.86,7.966287,20.38093,0.98211,9.33427510660924,-30.4276002653271
WDJ003704.15-302436.57,Gaia DR2 2317956809853949056,2317956809853949056,9995.878,7.811862,20.11246,0.988431,9.26725818109509,-30.4102051820672
WDJ004026.45-290308.96,Gaia DR2 2318203718933290240,2318203718933290240,11960.44,8.138111,20.2888,0.99556,10.1103156063832,-29.0524817657745
WDJ002828.91-311218.13,Gaia DR2 2318231756480248960,2318231756480248960,14008.93,8.937284,20.40851,0.997549,7.1204176947302,-31.2052153151289
WDJ092110.72-651722.66,Gaia DR2 5248508825231212288,5248508825231212288,11267.46,7.554572,20.04802,0.976316,140.294640389351,-65.2895630848773
WDJ071310.01-744733.83,Gaia DR2 5262529385186077056,5262529385186077056,14721.64,6.874759,20.42505,0.795247,108.291577979261,-74.7926595667459
WDJ071417.43-731608.80,Gaia DR2 5263621406390751744,5263621406390751744,24382.71,7.682962,20.13276,0.974301,108.572566870956,-73.269105695823
WDJ071933.31-714907.66,Gaia DR2 5264033826330010240,5264033826330010240,13350.28,7.822721,20.00656,0.985456,109.88864580805,-71.8187206320713
WDJ082601.32-680929.73,Gaia DR2 5271819846124281344,5271819846124281344,12196.56,6.959323,20.07967,0.958873,126.505415598605,-68.1582554389669
WDJ084140.71-651141.67,Gaia DR2 5273364389379336832,5273364389379336832,16416.72,8.103074,20.07225,0.998887,130.419591446209,-65.1948793752658
WDJ083650.63-644232.32,Gaia DR2 5273499453215678208,5273499453215678208,21097.57,9.149035,20.00251,0.998464,129.210739834508,-64.7088997899923
WDJ080244.25-671859.87,Gaia DR2 5274331993970445184,5274331993970445184,10250.03,7.873056,20.06277,0.996184,120.684546395838,-67.3166150073412
WDJ075841.50-664210.31,Gaia DR2 5274576326070898560,5274576326070898560,6852.042,7.421717,20.3111,0.885367,119.672874515384,-66.7028038204987
WDJ074528.65-654718.36,Gaia DR2 5275306500573894144,5275306500573894144,7518.229,7.648988,20.00422,0.955478,116.369481849135,-65.7885789440799
WDJ075105.66-650250.87,Gaia DR2 5275719298471744640,5275719298471744640,11274.83,7.650704,20.33044,0.958208,117.77347402595,-65.0473538536154
WDJ071045.24-663837.63,Gaia DR2 5281341346237889024,5281341346237889024,14997.76,7.663876,20.04128,0.99439,107.688522885233,-66.6436767571487
WDJ072113.70-660024.19,Gaia DR2 5281470985531061376,5281470985531061376,10884.07,7.723373,20.09783,0.98678,110.30698519668,-66.0066250245421
WDJ070454.75-661534.76,Gaia DR2 5281804068833728128,5281804068833728128,7737.633,7.569735,20.28326,0.99521,106.228052426972,-66.2597144124239
